gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
DOCK7,Bone,-0.27109517190625876,-0.5871306973514023,0.024074795641438884,0.946,0.8715,35,2135.0,1.0,False,0.31940425531914896
AKT3,Bone,-0.26198277242296,-0.5661317577821321,0.032309857751611215,0.9425,0.848,35,1766.0,1.0,False,0.3250693069306931
F3,Bone,-0.23358742712093808,-0.5239837889299144,0.0953729508207084,0.918,0.816,35,1848.0,1.0,False,0.360972972972973
TNFAIP3,Bone,-0.23917571474248597,-0.5438333225459786,0.08488111875112714,0.9105,0.8285,35,1984.0,1.0,False,0.3538285714285715
MYB,Bone,0.008695170085904702,-0.3421631340723823,0.3135620661271252,0.477,0.57,35,1861.0,1.0,False,0.45339622641509425
SGK1,Bone,-0.2663601684152308,-0.5648864853208448,0.061016101467691986,0.9445,0.8705,35,1670.0,1.0,False,0.31940425531914896
CCND2,Bone,-0.42692709836960685,-0.6672724307376365,-0.14576640620847603,0.9955,0.9835,35,1689.0,1.0,False,0.12289655172413762
YPEL5,Bone,0.07602420594815273,-0.25412963254689697,0.38196460148580647,0.3265,0.597,35,2172.0,1.0,False,0.45339622641509425
DNAJC15,Bone,-0.32577813979084713,-0.599874633517463,-0.02722986336211264,0.9725,0.9365,35,1844.0,1.0,False,0.23648275862068963
DUSP4,Bone,0.1408614087277208,-0.17261341314999695,0.46455299115618587,0.203,0.6765,35,2129.0,1.0,False,0.45339622641509425
TWIST1,Bone,-0.25705966543982894,-0.5664829720149318,0.060750835830708505,0.932,0.856,35,1982.0,1.0,False,0.32400000000000007
PARD6B,Bone,-0.02559301849725104,-0.3204365751335611,0.33198837364788303,0.5615,0.5525,35,1897.0,1.0,False,0.45380281690140845
ZNFX1,Bone,-0.2611882183068236,-0.5620621677955844,0.05071775046412874,0.9435,0.866,35,1610.0,1.0,False,0.31940425531914896
SNAI1,Bone,-0.1914374976906926,-0.4835823393493499,0.15735133040392135,0.8635,0.7525,35,2012.0,1.0,False,0.43639024390243913
SOX9,Bone,-0.4063691216458849,-0.6611496557847714,-0.12348192981535006,0.992,0.97,35,1648.0,1.0,False,0.1661538461538463
PAX8,Bone,0.13936947664029897,-0.1755092806737189,0.43749865143511735,0.177,0.664,35,1874.0,1.0,False,0.45339622641509425
FOXA2,Bone,0.039388641734146135,-0.26245169217115816,0.3654580387080524,0.4075,0.5655,35,1741.0,1.0,False,0.45339622641509425
SMARCA4,Bone,-0.37377789896641966,-0.6305925118076965,-0.07916143565742001,0.9855,0.9585,35,1941.0,1.0,False,0.1948695652173912
PPAT,Bone,-0.13581860843595028,-0.45047057193553647,0.2053834154144656,0.7765,0.674,35,1887.0,1.0,False,0.45339622641509425
